# Credits: EU Copernicus Marine Service information - https://marine.copernicus.eu
# Product: OCEANCOLOUR_GLO_BGC_L3_MY_009_103
# Dataset: cmems_obs-oc_glo_bgc-plankton_my_l3-multi-4km_P1D
# Variable: Mass concentration of chlorophyll a in sea water (CHL) milligram m-3
# Geometry: POLYGON ((124.929483 -8.98479, 124.929483 -7.707451, 127.346455 -7.707451, 127.346455 -8.98479, 124.929483 -8.98479))
# Values from graph: v(t): value vs. time

time,CHL
1998-05-20T00:00:00.000Z,0.22748252749443054
1998-05-21T00:00:00.000Z,
1998-05-22T00:00:00.000Z,0.1817849725484848
1998-05-23T00:00:00.000Z,0.21550974249839783
1998-05-24T00:00:00.000Z,0.1884063184261322
1998-05-25T00:00:00.000Z,0.16793487966060638
1998-05-26T00:00:00.000Z,
1998-05-27T00:00:00.000Z,0.1592780202627182
1998-05-28T00:00:00.000Z,
1998-05-29T00:00:00.000Z,0.22207355499267578
1998-05-30T00:00:00.000Z,
1998-05-31T00:00:00.000Z,0.12212922424077988
1998-06-01T00:00:00.000Z,
1998-06-02T00:00:00.000Z,0.24418315291404724
1998-06-03T00:00:00.000Z,0.2541984021663666
1998-06-04T00:00:00.000Z,0.17645691335201263
1998-06-05T00:00:00.000Z,0.17839398980140686
1998-06-06T00:00:00.000Z,0.19277013838291168
1998-06-07T00:00:00.000Z,0.2239590883255005
1998-06-08T00:00:00.000Z,
1998-06-09T00:00:00.000Z,0.2019319385290146
1998-06-10T00:00:00.000Z,
1998-06-11T00:00:00.000Z,0.14142878353595734
1998-06-12T00:00:00.000Z,
1998-06-13T00:00:00.000Z,0.23548763990402222
1998-06-14T00:00:00.000Z,0.21447475254535675
1998-06-15T00:00:00.000Z,0.21285025775432587
1998-06-16T00:00:00.000Z,0.1666962057352066
1998-06-17T00:00:00.000Z,
1998-06-18T00:00:00.000Z,0.19546419382095337
1998-06-19T00:00:00.000Z,
1998-06-20T00:00:00.000Z,0.19594018161296844
1998-06-21T00:00:00.000Z,
1998-06-22T00:00:00.000Z,0.22453685104846954
1998-06-23T00:00:00.000Z,0.17716825008392334
1998-06-24T00:00:00.000Z,0.18582595884799957
1998-06-25T00:00:00.000Z,0.20358088612556458
1998-06-26T00:00:00.000Z,0.25964075326919556
1998-06-27T00:00:00.000Z,0.18464906513690948
1998-06-28T00:00:00.000Z,
1998-06-29T00:00:00.000Z,0.21186845004558563
1998-06-30T00:00:00.000Z,
1998-07-01T00:00:00.000Z,
1998-07-02T00:00:00.000Z,
1998-07-03T00:00:00.000Z,0.15872080624103546
1998-07-04T00:00:00.000Z,0.14929749071598053
1998-07-05T00:00:00.000Z,0.23063020408153534
1998-07-06T00:00:00.000Z,0.16987287998199463
1998-07-07T00:00:00.000Z,0.17201553285121918
1998-07-08T00:00:00.000Z,0.1744154542684555
1998-07-09T00:00:00.000Z,
1998-07-10T00:00:00.000Z,
1998-07-11T00:00:00.000Z,
1998-07-12T00:00:00.000Z,0.1748163402080536
1998-07-13T00:00:00.000Z,
1998-07-14T00:00:00.000Z,0.1636677086353302
1998-07-15T00:00:00.000Z,0.13303495943546295
1998-07-16T00:00:00.000Z,0.1958683580160141
1998-07-17T00:00:00.000Z,0.19285772740840912
1998-07-18T00:00:00.000Z,0.1385088562965393
1998-07-19T00:00:00.000Z,0.15014073252677917
1998-07-20T00:00:00.000Z,
1998-07-21T00:00:00.000Z,0.17914879322052002
1998-07-22T00:00:00.000Z,
1998-07-23T00:00:00.000Z,0.15327449142932892
1998-07-24T00:00:00.000Z,
1998-07-25T00:00:00.000Z,0.2379196286201477
1998-07-26T00:00:00.000Z,0.1985355168581009
1998-07-27T00:00:00.000Z,0.187895268201828
1998-07-28T00:00:00.000Z,0.1671595275402069
1998-07-29T00:00:00.000Z,0.2716079652309418
1998-07-30T00:00:00.000Z,0.19582511484622955
1998-07-31T00:00:00.000Z,
1998-08-01T00:00:00.000Z,0.20486348867416382
1998-08-02T00:00:00.000Z,
1998-08-03T00:00:00.000Z,0.18246476352214813
1998-08-04T00:00:00.000Z,
1998-08-05T00:00:00.000Z,0.1826590895652771
1998-08-06T00:00:00.000Z,0.20385898649692535
1998-08-07T00:00:00.000Z,0.20095881819725037
1998-08-08T00:00:00.000Z,0.181287482380867
1998-08-09T00:00:00.000Z,
1998-08-10T00:00:00.000Z,0.22139005362987518
1998-08-11T00:00:00.000Z,
1998-08-12T00:00:00.000Z,0.20430879294872284
1998-08-13T00:00:00.000Z,
1998-08-14T00:00:00.000Z,0.20139677822589874
1998-08-15T00:00:00.000Z,0.16930265724658966
1998-08-16T00:00:00.000Z,0.2503519356250763
1998-08-17T00:00:00.000Z,0.2501084804534912
1998-08-18T00:00:00.000Z,0.2540985643863678
1998-08-19T00:00:00.000Z,0.2495402693748474
1998-08-20T00:00:00.000Z,
1998-08-21T00:00:00.000Z,0.17314963042736053
1998-08-22T00:00:00.000Z,
1998-08-23T00:00:00.000Z,0.1763121336698532
1998-08-24T00:00:00.000Z,
1998-08-25T00:00:00.000Z,0.17752940952777863
1998-08-26T00:00:00.000Z,0.1741270273923874
1998-08-27T00:00:00.000Z,0.2380317747592926
1998-08-28T00:00:00.000Z,0.2537135183811188
1998-08-29T00:00:00.000Z,0.2986050844192505
1998-08-30T00:00:00.000Z,0.24962294101715088
1998-08-31T00:00:00.000Z,
1998-09-01T00:00:00.000Z,0.20662087202072144
1998-09-02T00:00:00.000Z,
1998-09-03T00:00:00.000Z,0.18867874145507812
1998-09-04T00:00:00.000Z,
1998-09-05T00:00:00.000Z,0.2005378156900406
1998-09-06T00:00:00.000Z,0.22581280767917633
1998-09-07T00:00:00.000Z,0.16792896389961243
1998-09-08T00:00:00.000Z,0.20579186081886292
1998-09-09T00:00:00.000Z,0.2511577010154724
1998-09-10T00:00:00.000Z,0.22531160712242126
1998-09-11T00:00:00.000Z,
1998-09-12T00:00:00.000Z,0.19262944161891937
1998-09-13T00:00:00.000Z,
1998-09-14T00:00:00.000Z,0.18242888152599335
1998-09-15T00:00:00.000Z,
1998-09-16T00:00:00.000Z,0.18401019275188446
1998-09-17T00:00:00.000Z,0.2543956935405731
1998-09-18T00:00:00.000Z,0.17945662140846252
1998-09-19T00:00:00.000Z,0.19701530039310455
1998-09-20T00:00:00.000Z,
1998-09-21T00:00:00.000Z,0.15734747052192688
1998-09-22T00:00:00.000Z,
